CustomerID,Churn Value,ChurnProbability,RiskTier
8206-WQJSY,1,0.5232597960893043,Medium
3892-MWPDJ,0,0.7358329391580627,High
3290-MZVYT,1,0.5939753978281029,Medium
5568-RMBDO,1,0.5768162112852954,Medium
6936-GABIW,0,0.30803101844896824,Low
4765-ZXWZG,0,0.11057254630237723,Low
9765-YUFHQ,0,0.17029018464183185,Low
1408-VLAHK,1,0.5581801587471042,Medium
6896-PJQXJ,0,0.014699333584136352,Low
4365-CJHTC,1,0.8841724571476324,High
6309-UGBRP,0,0.03949173702855106,Low
6066-WCFMO,0,0.2610660784088609,Low
9267-QFWKW,0,0.03806734239212941,Low
3483-UNOZE,1,0.818401320679059,High
3788-EVWVG,0,0.02686235386325525,Low
3334-KUTZU,0,0.6549353113222559,Medium
9585-GPNDY,0,0.13140880253224735,Low
2073-WGFPM,0,0.014570926013206024,Low
4475-XSPUU,0,0.452335133559151,Medium
2623-LXVBG,1,0.38662047167747926,Low
3384-NVMEO,0,0.007033624487358253,Low
2981-RZQXO,0,0.17401691925535098,Low
8314-YERGC,0,0.042444946899002446,Low
3116-DEAZL,0,0.30801135678552477,Low
2494-ITQBD,0,0.3590105460220131,Low
5893-ZBWBM,1,0.3523268656331031,Low
3071-LYFQI,0,0.8371685344910887,High
6861-BHYSY,0,0.4679508808577713,Medium
7133-EMWRN,0,0.3342642265040224,Low
8803-CYDZU,1,0.46447709377452373,Medium
5394-MAIFS,1,0.3604637209888009,Low
2771-UHWJT,0,0.28215137824169495,Low
7017-ZNJQA,0,0.8065223611448862,High
9745-RBEAR,1,0.8017911973578967,High
6988-EOMMQ,1,0.2985099819772968,Low
8679-XEYOE,1,0.7784345993023307,High
9386-JLZPD,0,0.013068447101742278,Low
1629-VJCBY,1,0.8443514139312107,High
6150-NPKYP,1,0.6561840083237481,Medium
6745-XAIVC,0,0.39150714071903786,Low
3966-ESVGR,0,0.5255017779432364,Medium
7841-XYLCT,0,0.2774686377796313,Low
5898-LOQHI,0,0.11178098721674698,Low
4074-MRBHS,0,0.3497279300436331,Low
1275-UTIQM,0,0.798382778359249,High
3253-DZWXD,0,0.10763331853807237,Low
9678-QNIGI,0,0.13573431763054167,Low
2564-UYZXD,0,0.11182370463866755,Low
7667-WNOJV,0,0.11452131577317598,Low
7330-QAYNY,0,0.08533046811719826,Low
7107-NTGLA,0,0.021449223511178766,Low
7705-ICUGF,0,0.03902886252495519,Low
2301-PIOIT,0,0.09999203212797854,Low
4365-UMALG,0,0.08592096888684825,Low
5413-DTQDZ,1,0.6545896402780186,Medium
4156-FAGAM,0,0.3702692848487255,Low
6457-JWZHQ,0,0.22275597433255795,Low
4616-HFNDR,0,0.04208212990323468,Low
8955-JOZSK,0,0.3387854478124335,Low
8936-BPGEN,0,0.6206418155092381,Medium
7419-TTHKC,0,0.20512601314686618,Low
6550-UMIIQ,1,0.21209869960625782,Low
7051-MGKIC,0,0.0222881671548869,Low
4650-WPDWF,0,0.08621706814677646,Low
6533-OSTHU,0,0.16908392201094916,Low
6286-JCOMM,0,0.6867281772061331,Medium
7208-SEHXP,0,0.8865000373657302,High
4754-ZRWME,0,0.0516183769731808,Low
7589-VPLDG,0,0.1862508135189722,Low
9321-ERRMZ,0,0.27877984343770906,Low
7088-ZGTTX,0,0.4924893048010636,Medium
4700-IUSHH,0,0.531793182586067,Medium
8111-OXQZI,0,0.13389160504509431,Low
7989-ESKNU,0,0.33978877586249057,Low
1951-FOKOL,1,0.9105687137983236,High
1582-YRPDF,0,0.3283458989279447,Low
6368-BMXWN,0,0.24137344253862536,Low
3089-BEHOS,1,0.21946220921846135,Low
5141-VELPB,0,0.6655207003294713,Medium
9151-ZTSFE,0,0.48320923232932006,Medium
3145-DOYRW,1,0.8137461483359756,High
9809-RCYOO,1,0.6972665448106428,Medium
9885-RCTZG,0,0.2514659790925093,Low
5159-CSDLQ,0,0.04234631004173351,Low
8568-IXAED,0,0.010752073569632994,Low
7724-JAUHR,0,0.07312638178060087,Low
5970-CPWJV,0,0.19361321392465752,Low
3433-HEFGQ,0,0.013341207079677462,Low
2171-OGDVO,0,0.4604959249699605,Medium
3587-QXHGR,0,0.009680966950358331,Low
5427-REYAH,0,0.16028381043378398,Low
6629-NIZIR,0,0.233592260202854,Low
4669-LUJKU,0,0.29698201539474695,Low
1777-LHMOL,0,0.16031163648805616,Low
9940-XDQIS,1,0.7450348605069462,High
5369-YYBCA,0,0.2950087518942662,Low
8143-FSIHP,1,0.9535019356409407,High
7963-OOTEP,0,0.17709302133267865,Low
3571-EIFIA,0,0.031681856823705515,Low
7716-JRTVC,1,0.7529405276706291,High
5596-KJUBI,0,0.009215625210466977,Low
8148-KBEHG,1,0.7033482343306874,High
7019-ETIBA,0,0.23075992945284476,Low
6467-TDITW,0,0.14221728815654497,Low
7567-QTHBO,0,0.5106090233670658,Medium
6034-UGXML,1,0.8118894074256925,High
9903-OCGPF,0,0.29431374065463184,Low
2484-HNCNS,0,0.2425992913814414,Low
5105-SQMZP,0,0.4384327497360027,Medium
8246-QYLEE,0,0.4958685637541366,Medium
9938-UHLAY,0,0.4106839684253619,Medium
4925-JGCTF,1,0.5280188630057372,Medium
1782-ZOCHO,0,0.17992763718688054,Low
2860-ZWXNZ,1,0.7373870667505764,High
3928-OTNWC,0,0.07179237375760988,Low
4978-VEKZP,1,0.7322497896997631,High
4230-JFTCF,0,0.15048437456087574,Low
2114-TYCYX,0,0.17470690999368438,Low
5570-ARNVH,1,0.7505942143084375,High
6016-XRQZM,0,0.12873673045580378,Low
2552-ZDOTU,0,0.4199248669633424,Medium
7329-LEAHZ,0,0.2653955340979401,Low
7166-KMIXL,1,0.25985126875992054,Low
8533-BMPRA,0,0.019104063937834342,Low
6790-VCILG,1,0.601728302817649,Medium
4958-XXPXV,0,0.04047428954422921,Low
1518-KVLPK,0,0.3829374126331559,Low
1146-OJUXC,0,0.03291314751178604,Low
4223-KRKOX,0,0.07082938442272564,Low
6308-CMXMZ,0,0.5215657031204126,Medium
9122-GKEEJ,1,0.6573068597447044,Medium
4777-JTDMX,0,0.30092657505577836,Low
7588-FGYPW,0,0.43095057094097877,Medium
8778-LNJQQ,0,0.030565473910956466,Low
7108-WTCJO,1,0.21124981878500962,Low
6640-WKVKD,0,0.4797764279427634,Medium
5276-DKGAR,0,0.08008537206076667,Low
7677-DPNDP,1,0.7956642974955745,High
3351-VPCND,0,0.15440180465130424,Low
7510-HMSVN,0,0.22920656059518157,Low
1697-GPBJI,0,0.37298675664920034,Low
3761-YYXWX,0,0.38254735619626895,Low
2653-KBUWA,1,0.5584395084624026,Medium
2523-EYUHB,0,0.23085593992632067,Low
4704-PBMNZ,0,0.02204530579204706,Low
2698-ELIXU,1,0.11534013621397471,Low
3272-IQWFH,1,0.39350696377296146,Low
6488-WHMRL,1,0.4392023385995716,Medium
7934-NWPXW,0,0.1860735664231566,Low
3171-XDHBC,0,0.48152937608825974,Medium
7482-CEKUV,1,0.5942160653983646,Medium
9682-BDKHC,0,0.5411184350605813,Medium
5716-MLALL,0,0.11583809150732521,Low
2953-UXYRR,0,0.02914783267993461,Low
2384-KAOTR,0,0.17707194518762026,Low
1142-OWCNG,1,0.4383996602989615,Medium
9369-OUNXH,0,0.03289236192625093,Low
7693-LOREW,1,0.7103873834599502,High
7548-KPRLQ,0,0.16170960255805128,Low
6026-UGAKV,0,0.02509250073719649,Low
2117-WKFMV,1,0.6663462922992041,Medium
8719-PNUXU,0,0.07739246490278731,Low
9710-VBAPY,0,0.03764825882486443,Low
3692-ZWDMF,1,0.899291210793794,High
1702-RFORL,0,0.39865148497852837,Low
1716-BJBWE,1,0.8528251252671332,High
1262-DSPRJ,1,0.7308931898854726,High
3886-RCKCL,0,0.44538743022913135,Medium
9722-WRRJS,1,0.7886937876232553,High
8501-OCSDI,0,0.48964680770317026,Medium
2777-BTQKJ,1,0.2049675554589303,Low
6782-NGMUO,0,0.28037106852576077,Low
8214-NKTFQ,0,0.31245210620767305,Low
6669-HGCDC,0,0.08991172448116558,Low
6541-DNCUR,1,0.7387261353174751,High
3630-TFQQL,1,0.5931822737483835,Medium
7308-YKHLO,0,0.02516019474991314,Low
2111-YMZYB,1,0.838377796928497,High
2023-EOJAO,0,0.12481194214599137,Low
3928-VTVOS,0,0.03680173137657592,Low
1730-TLACI,0,0.4757212155134684,Medium
4361-FTLGR,0,0.2378334000239662,Low
5080-UNTWC,0,0.03688774068778288,Low
2093-SOGAY,1,0.11556878350952934,Low
1839-MFKSN,0,0.02651944425742558,Low
1369-CYGLU,0,0.3697406401533593,Low
8547-HFLIS,0,0.23505932303914712,Low
7542-GJSNO,0,0.05894755654086414,Low
8282-QQMVA,1,0.3123637893906755,Low
1778-RPHPC,0,0.02603308395396418,Low
6463-JPISC,1,0.5320124795369414,Medium
8595-MFZCN,0,0.07533614707459438,Low
1665-XEGRX,1,0.36594242685086564,Low
4748-GJXXD,0,0.04299516274117838,Low
9100-VOGLU,0,0.7083272261871393,High
3433-ILBKD,0,0.15853023879177655,Low
1062-KTZLT,0,0.08154766721643578,Low
3005-QRILR,0,0.07031076140767684,Low
3823-PGNBL,0,0.3319386884563804,Low
5526-VJABO,1,0.2605970859520507,Low
8310-XVIMX,0,0.009002928045898794,Low
8549-LMBEN,0,0.14693800645031996,Low
5657-OIFLW,0,0.11451109157354163,Low
9735-BJNFJ,1,0.9063475766254547,High
2156-MWYAQ,1,0.048984117540453134,Low
9166-TBKTZ,0,0.11078119483594893,Low
3642-HGXEJ,0,0.48503669826417956,Medium
2210-YBNEK,0,0.19266867657981518,Low
6295-SOLHU,0,0.03341549559489843,Low
7118-RUFZX,0,0.025333855857471655,Low
4957-FJKZH,1,0.6932489159358938,Medium
9478-GYYPC,0,0.12783863965487552,Low
6558-XYLMJ,1,0.506003159589389,Medium
2921-QZGVC,1,0.5002779908343248,Medium
1504-XCKWJ,0,0.16153180555625385,Low
3709-BSIDM,1,0.7138527767549802,High
2534-WTZZV,0,0.21214599626228478,Low
5519-EBCGW,1,0.7413990041156269,High
2914-CYLKH,1,0.8494675126596167,High
9528-JWZLS,1,0.24649217148864558,Low
1223-UZFAB,0,0.5693872353199232,Medium
8704-GKIHE,1,0.6776430624167019,Medium
4674-YJURU,0,0.043344925928722806,Low
6153-JGHNK,0,0.3562668872987203,Low
4644-JXQXY,0,0.008827162014021946,Low
6555-CZMJK,0,0.6187526557403368,Medium
1791-RBSVK,1,0.4580695230237441,Medium
4451-RWCLI,1,0.5920655417872148,Medium
1100-ANTPG,0,0.11472537656040628,Low
5063-ZVDQQ,0,0.791044506595107,High
4282-JSYIY,0,0.040620235160148115,Low
8546-BHLRF,0,0.1537505099846571,Low
4735-CCLQL,0,0.006352079935370971,Low
4447-MQSOC,0,0.12060953408006206,Low
1374-IFNSG,0,0.19874243399013844,Low
5208-FMJAR,0,0.03704149140237933,Low
3724-TRFXA,0,0.0573206760677478,Low
6165-UOOMB,0,0.6068781642893474,Medium
7105-YUBFV,1,0.45823212252924367,Medium
7425-JGMAC,1,0.569150797359938,Medium
1672-VBOHT,0,0.25276911449853673,Low
2144-XCWDA,0,0.012180251822672695,Low
1343-UIKVG,1,0.3914810418553204,Low
5983-HBZJW,0,0.44759532128798013,Medium
4868-WEOJZ,0,0.8582910370538565,High
4030-UMKSQ,0,0.2008657895239725,Low
5309-BBPBP,0,0.03197507483207861,Low
8990-USHRE,1,0.6250945333363853,Medium
9217-COMBE,1,0.655132664813565,Medium
7428-PEDRR,0,0.03605128854767615,Low
4605-AADBO,0,0.047791055901459774,Low
4533-FPSEQ,0,0.1648537976085105,Low
1960-PJCUE,0,0.1714820521450638,Low
8055-JRSLR,0,0.6389255002866485,Medium
4976-PFLDK,0,0.016914779661988184,Low
1142-KWJMW,1,0.564410961760119,Medium
1027-RNIGP,1,0.578999233398802,Medium
4845-KRKVH,0,0.5214005400498688,Medium
7303-OXKGK,0,0.19851533709951938,Low
6951-LXEIZ,0,0.324265978718519,Low
8194-BYLQA,0,0.07565644128676909,Low
2478-SGDRF,0,0.010383637370389975,Low
8794-EAKIQ,0,0.3517702173670942,Low
3101-ZKSTW,0,0.10786217458856415,Low
5524-FNLPG,0,0.07659261194101331,Low
5640-YRYCQ,0,0.03286595616809769,Low
1205-FVCMB,0,0.10793524321516494,Low
3685-DLQQY,0,0.020285665607989015,Low
2095-KNCCI,0,0.32671904649302036,Low
8735-POOVO,1,0.2164952933581189,Low
7488-IVAIG,1,0.49515301113229787,Medium
2255-NXEXW,0,0.2754170282447284,Low
8948-AZLPH,0,0.039260486733482675,Low
5611-OUICP,0,0.5116455385983258,Medium
8046-AVUPY,0,0.5996689871859289,Medium
4490-DRPXF,0,0.020181567166116122,Low
2421-RIERE,1,0.09313495855947192,Low
8498-IQPPH,1,0.5001241509714085,Medium
1771-QLZXB,0,0.032557221807566435,Low
4254-KJSJD,0,0.03822577823891513,Low
4264-UKHUB,1,0.7114111279616823,High
5095-CPXLZ,0,0.3244621770451237,Low
8863-SEADJ,0,0.01293171940385082,Low
4669-FZTSQ,0,0.0985892219858862,Low
6545-WKDHF,0,0.024837528588504347,Low
9608-OLASQ,1,0.11170293758578298,Low
8293-DRJGF,0,0.7773945665350049,High
3591-TAYZZ,0,0.3537408492772496,Low
8511-IKDXU,0,0.13811971607800616,Low
2382-ZBTDT,1,0.8437402341872907,High
8949-YEEBV,0,0.014654472425305707,Low
2669-KKJMJ,1,0.43153819740628235,Medium
3123-KUDYK,1,0.43874220754870824,Medium
3617-LYVVF,0,0.04566966688171955,Low
8973-SBLVN,0,0.29633038731218775,Low
6272-JAXTH,1,0.37838087420876737,Low
3175-NUCQW,0,0.12294110691231032,Low
5430-BAEXL,0,0.3813923683530895,Low
2327-XVDRI,1,0.9012497711677006,High
1626-BOVZS,1,0.2546432758784531,Low
9304-GDCET,0,0.7516169506541404,High
2382-LTYEE,0,0.006991451717079692,Low
1581-CKIZL,0,0.06326021388062189,Low
3774-MSIDK,0,0.16255671859136264,Low
6589-IPIXX,0,0.17743134415702227,Low
7448-VDQKU,1,0.5820373858493476,Medium
1005-EGOZX,0,0.16166954156113358,Low
5101-AWOAQ,0,0.8620814172419659,High
8919-WXZQP,0,0.024619001054445096,Low
2046-QWVXE,1,0.8510422537123157,High
2809-WYNWR,1,0.4130520083061058,Medium
2843-NKUIE,0,0.06940305742429434,Low
5483-MXAWF,0,0.20456103561104913,Low
2580-KOYND,0,0.05587156457074097,Low
5053-XSFQT,1,0.10339115742579343,Low
3475-NJEXI,1,0.10358024989856728,Low
3931-CLQZU,0,0.11456488950489264,Low
8714-ZSWHS,1,0.46340783054806867,Medium
6658-LQSKV,0,0.01815924128000291,Low
1325-IJVNY,1,0.24850621785878932,Low
9550-LSGCM,1,0.2406269243590121,Low
3712-TNDLK,0,0.2818882200336852,Low
1046-OYXXX,0,0.06194226065287705,Low
9312-CLOVJ,0,0.3518479230460744,Low
7376-UNGCL,0,0.17058542894115555,Low
2510-QGWXV,1,0.3048552441996612,Low
6987-DZBOU,1,0.6305032704425655,Medium
1762-MMFCX,0,0.05464428466804117,Low
9111-CHKFB,0,0.4234703952872989,Medium
5604-LUHNI,1,0.17092887524132944,Low
1343-STRAS,0,0.2944454040523928,Low
6438-LQCFD,1,0.8622140795954233,High
5018-XALHY,0,0.010322997428940463,Low
6573-FHPBB,0,0.04290183492101106,Low
7067-UTEWF,0,0.7330392259576205,High
8879-HMYKR,0,0.44708128971874406,Medium
6272-BUJMH,1,0.23714552899140814,Low
9955-OQNIP,0,0.008024894918666686,Low
8142-CDEYO,0,0.29407176337599605,Low
4062-FRNQS,0,0.15092836263617154,Low
1862-RSHIP,1,0.4025348666576297,Medium
4430-YCEVR,0,0.09699290690771742,Low
8741-ADVVV,0,0.3299809539066851,Low
9081-FCHZN,1,0.26488576035137795,Low
1040-TVDOT,0,0.14852373926691745,Low
9614-PIXJQ,0,0.07044355181116081,Low
8562-NSVPK,1,0.43696890984000786,Medium
6798-KRCBM,0,0.11238569846041582,Low
2059-SEMEX,0,0.31922140290040607,Low
8585-AKYMV,0,0.4518778233427497,Medium
1804-LWFAT,1,0.32248685387439097,Low
1749-HVXDM,1,0.8684805516812889,High
8139-KJOUB,0,0.11911876327262542,Low
1453-CIHMH,0,0.05488605685795199,Low
6630-IVIGW,0,0.07135665930296314,Low
6929-BDBUQ,0,0.44797625567414284,Medium
9398-IBLCD,1,0.4184654025947685,Medium
8087-JWNQV,1,0.3730105710196018,Low
5150-ITVHV,0,0.264279967410348,Low
9924-FWCXX,0,0.11941985976583072,Low
8693-JYOBW,1,0.8843830706491989,High
9176-HGOJQ,1,0.13146216796110255,Low
4334-FGRLA,1,0.13592192956957164,Low
5549-UDGJY,0,0.032215578180655714,Low
4132-VRZPI,0,0.015850388535707877,Low
7444-CUGRP,1,0.8887881283286316,High
3170-MNTMB,0,0.08127436019047954,Low
1666-RXLCE,0,0.04089453482683739,Low
9787-SAGSQ,0,0.0732924103125177,Low
3587-SXXVJ,0,0.034839354750172,Low
1225-KAOPI,0,0.17702619240334946,Low
2346-NAHZX,0,0.12480203628452168,Low
6695-JAQMS,0,0.3305072644035548,Low
2417-VULAM,0,0.3586262473962345,Low
4337-TGAZG,1,0.8971888185691739,High
1702-WSGMR,0,0.3456172571335347,Low
8347-JFAWV,0,0.11645087279131683,Low
9552-TFGGL,0,0.046687649860911166,Low
9672-RLTVK,0,0.02644662473793387,Low
8581-AIEEF,0,0.7685402136802003,High
4298-SPLME,0,0.29714923453782877,Low
7630-TOVUU,1,0.13795737604577085,Low
1935-CLBAD,1,0.520342190330395,Medium
2087-IIVXE,0,0.03193207027060466,Low
4421-NHIRL,1,0.492397595285867,Medium
7330-BMIHM,0,0.05257843120446754,Low
3715-TEXJN,0,0.11260162473034588,Low
2514-XQUXZ,0,0.02806787598267425,Low
3288-IGNXT,0,0.6330158336537739,Medium
6111-MSMXO,1,0.12577814360088532,Low
6984-RTMKK,0,0.3215404709614404,Low
9442-CSYBQ,1,0.901228995149463,High
6356-ICRNT,1,0.45473364764341273,Medium
1796-YQLLY,0,0.6010543782154047,Medium
5977-PQIGT,0,0.10392158197322186,Low
3875-AMAOQ,1,0.4535700650113444,Medium
9311-PJQPT,1,0.08420483317244074,Low
9301-CSUIK,0,0.019477454340065224,Low
4731-JWILP,0,0.36459627879537726,Low
3268-SNEEA,0,0.5139349955253755,Medium
6237-UZRZZ,1,0.25256688795922055,Low
6523-JXQVF,0,0.017309683902024812,Low
9555-LWJXR,0,0.2925549667015598,Low
3065-DEJBO,1,0.7769898296474895,High
6933-TYUZP,0,0.09341288899670072,Low
8670-UVKNX,0,0.18957520166689076,Low
5067-PQEAS,0,0.16380219180048247,Low
8148-PRBET,0,0.033172239026380675,Low
6720-FPAUA,0,0.13930530005457342,Low
8536-FGYVI,0,0.013078703000706734,Low
2638-CKPMX,0,0.007391819410991019,Low
8243-GXMAW,0,0.025714884209137014,Low
7634-JWXYX,0,0.641299159599976,Medium
3410-OERMW,0,0.29202590877229684,Low
9108-IIANK,0,0.09246808567197504,Low
9958-VLOQX,1,0.6791624156701299,Medium
9959-KJSHD,0,0.15986661253599505,Low
3544-IQTEB,1,0.7522769947583906,High
2480-XGNOH,1,0.43968233047767186,Medium
8596-BNKUF,0,0.07422880136346884,Low
9617-UTMQF,0,0.3376063130935876,Low
1073-TLJGQ,0,0.018308161611963827,Low
5611-RYVIG,0,0.5235569143328235,Medium
2446-OVGZL,0,0.10168919528004401,Low
8019-HDNOM,0,0.2783176217699159,Low
4646-QQDRI,0,0.2756447295176812,Low
8263-MGEZS,0,0.051469682898805116,Low
2931-NDVVU,1,0.44468534730144044,Medium
5168-EMNIJ,1,0.4994819062038771,Medium
1417-NFVTP,0,0.07949672255809247,Low
3019-RZQUX,1,0.7864227167113071,High
8636-EWTSF,0,0.21817567811690922,Low
5195-XXCLP,0,0.20495358158791657,Low
1862-GPRCL,1,0.34148087010360323,Low
6897-ZZIRO,0,0.101562876709692,Low
2894-NDDJG,0,0.09816871144544945,Low
2311-BOAUB,0,0.14238481585850224,Low
6922-DQDLR,1,0.7967210709230521,High
2554-DQQKD,0,0.3075957590577265,Low
3748-FRHJG,0,0.32200801430125864,Low
2514-VMOHC,0,0.5399161384932087,Medium
7600-SBXWW,1,0.1339742490062034,Low
5151-SAPDX,0,0.06727896063681492,Low
9508-DNPTM,0,0.3383454396411209,Low
8944-IISOC,0,0.5882959619636005,Medium
6852-HVVKW,1,0.7622468821530615,High
9564-SPYWM,1,0.882949182330557,High
1750-PMJES,0,0.19544052245029983,Low
9206-PGASE,0,0.4530123013679576,Medium
1565-FFIIF,0,0.0341070553169746,Low
8036-VGJVY,0,0.1811985437714899,Low
8096-OZSRA,0,0.28160228153752836,Low
6736-HPOCL,0,0.47070672383447915,Medium
5618-BWYAD,1,0.15011616583561452,Low
2139-LPGWI,0,0.3120372849470261,Low
3765-PWGII,1,0.30992246248050787,Low
5188-LYDKG,0,0.5534548150200548,Medium
6394-UYLGZ,1,0.8289482362774752,High
1827-DYXOI,0,0.12624807363207605,Low
9691-YWUPJ,0,0.011517555765190172,Low
5241-OMWEC,0,0.06985081143090914,Low
5081-FVWZK,0,0.41331375712276086,Medium
9642-CZGAV,1,0.08212491551314659,Low
5641-KFKPD,1,0.6888823560323263,Medium
9511-SWBWW,0,0.34801609892399277,Low
4291-ONVHX,1,0.20278543069426902,Low
5984-AHDVK,1,0.057853883404609424,Low
5179-JSZWZ,0,0.14407292026077834,Low
3697-RQHVX,1,0.9426761514738277,High
9555-ZEDRS,0,0.08773469353343942,Low
4916-EHDEE,1,0.5155615998082881,Medium
6267-NIORC,0,0.006001630936888648,Low
3528-FADTW,0,0.15634967761851856,Low
2451-TGDGX,1,0.6163801428394,Medium
4079-TMLVZ,1,0.688877126111111,Medium
6851-WDXEE,0,0.027607356506546023,Low
8622-MGAFV,1,0.20083987023705074,Low
1032-XUFTN,1,0.5409355025372159,Medium
4128-NAWUE,0,0.4183748897351608,Medium
1894-LLUVB,1,0.8791727595101563,High
3198-PJZRI,0,0.7489219075573395,High
7057-LMSLS,0,0.8162914555015732,High
4775-PMOJD,0,0.07088578547941682,Low
3307-JIKMG,1,0.6574776324817967,Medium
4438-HPMQL,1,0.8064245821937525,High
9964-MPLTO,0,0.18414897627649945,Low
1882-STKNA,0,0.05389240957429391,Low
8798-UZPFH,0,0.059789460800523095,Low
9357-BRBTP,1,0.29729195328969976,Low
5250-SJOUL,0,0.2760878461234375,Low
1197-ZOLBC,1,0.03357251148946386,Low
3291-YSKTK,0,0.6153553791074567,Medium
9000-ISLRE,0,0.1944912107799448,Low
9505-HNRRO,0,0.02905901846988014,Low
8811-ZTEUN,0,0.051456434321548825,Low
5830-YNWQC,0,0.05170908497552745,Low
7304-MOHET,1,0.7156945418198919,High
3235-CMSFJ,0,0.006778123573491428,Low
4810-YDXDP,0,0.468513723595381,Medium
8588-XOMUX,1,0.43056723694906507,Medium
1103-GHVAD,0,0.08104630115351603,Low
1030-YAGNJ,0,0.16016010991708488,Low
1817-KUHNM,0,0.16700154065015937,Low
3207-AVZNV,0,0.08408918871998085,Low
4156-YOURY,0,0.5812072989480366,Medium
6028-WYTJC,0,0.2652529842504155,Low
4689-SWTQN,0,0.5246818531208609,Medium
9695-GUONK,0,0.016073474846958855,Low
6711-ZKCDE,0,0.021723652456968195,Low
4663-AHSRR,1,0.6732596422444703,Medium
7022-BYHCV,0,0.7290201519802767,High
5207-JKPNA,0,0.03087350127569666,Low
2075-YMZRT,0,0.4412975581191691,Medium
3823-VQTGP,0,0.5646831916440972,Medium
4323-XXJAG,0,0.17170044773845763,Low
3455-AYMDP,1,0.6561047003154237,Medium
4576-ELPQF,1,0.15665652792982004,Low
6505-UQYYM,1,0.22638592593013945,Low
4534-LMEZO,1,0.16442345221780835,Low
2153-XYOYZ,1,0.37343627549434744,Low
9580-ZBAPT,0,0.16755647752900027,Low
8542-QIYPR,0,0.6966801619615518,Medium
3307-TDWWR,0,0.0519561093698866,Low
9830-XBFDI,1,0.5080109953915602,Medium
6296-DCQQJ,0,0.02423367637606326,Low
7474-PKBTQ,0,0.08569711782522006,Low
2022-EHEUY,0,0.16929702822502887,Low
1795-GHZQY,1,0.31125633200266245,Low
3226-BMVVM,1,0.7015659206944835,High
3426-BLNAY,1,0.3593750101671106,Low
7374-IJJWS,1,0.23753184330083207,Low
1796-HUJVN,0,0.2788769460310855,Low
7983-NTLGW,1,0.5421313270542631,Medium
4750-AKKGW,0,0.19899965287551966,Low
5424-JSQMZ,0,0.05606350996386386,Low
9769-MSBLL,0,0.04651892691484595,Low
4635-VPMLQ,1,0.4519183936283364,Medium
2997-GNIRX,1,0.5830033075092574,Medium
4225-PHUFN,1,0.7866957542472311,High
4265-TGFTO,0,0.12126390436583295,Low
6747-UHGZC,1,0.6688875670002947,Medium
6810-KDYVF,0,0.49264442068561626,Medium
7782-TNYGB,0,0.11010148588769678,Low
8297-JDZKW,1,0.32901687252820544,Low
8355-HUMQH,0,0.06514550737494881,Low
1069-EIOWE,1,0.07672788282649354,Low
7491-TVVBF,0,0.17953714455662284,Low
9465-QFZIH,0,0.012367424573649432,Low
8564-YKQQF,0,0.3876544488846264,Low
5970-BWVEP,1,0.810352681151875,High
1880-CQUVI,0,0.06360481487026651,Low
9306-OKITJ,0,0.8915144834758117,High
4516-KIKAW,0,0.4084852947873198,Medium
3250-LENGE,0,0.049392879252844676,Low
3598-XWUFQ,0,0.26875214317248675,Low
8372-QWFMI,0,0.7541185567197776,High
7519-DISAG,0,0.06264797036775284,Low
7386-GPKLJ,1,0.6151307590126617,Medium
9087-SSULC,0,0.03950198018828285,Low
1480-MWMZN,1,0.6357319948586984,Medium
6710-CTXNX,0,0.16443959739847774,Low
3129-MXPRK,1,0.6239910867104751,Medium
5936-JRBNY,1,0.3328272725744038,Low
1525-LRCAE,1,0.7633793374881112,High
2982-WEQIN,0,0.028370445839021978,Low
9173-WCCJV,0,0.6222956181242418,Medium
7835-QWETZ,1,0.04513323250317216,Low
9685-SSFTG,0,0.1875168654091249,Low
4798-DHBMB,0,0.09444740585939286,Low
7910-RQSUR,0,0.08782961623678075,Low
6647-ETMEM,1,0.24309346439952628,Low
3912-FOXAD,1,0.40563617477749697,Medium
9209-RGJCV,1,0.22847152410869898,Low
6977-GFROT,0,0.09439547383206523,Low
3240-ZEETO,1,0.8887920377315304,High
4494-TOKFS,0,0.08953981832942223,Low
5971-XKGBH,0,0.05012899236260875,Low
7539-HOFYX,0,0.6818285798699537,Medium
8270-TOABL,1,0.6734933722101345,Medium
7766-DOYVO,1,0.5056883784137851,Medium
6199-BAIVA,1,0.506421514518909,Medium
8192-GCCRB,1,0.1961062619735037,Low
5734-YPIXB,0,0.1972396841198952,Low
3245-EAYFB,1,0.9256334064262758,High
9235-ZFKRL,0,0.10059491671763651,Low
8106-GVOAQ,1,0.9158289713741649,High
1084-VZENI,0,0.19658443338893453,Low
1573-RAAVH,1,0.8216052177799413,High
9143-PNKJF,0,0.05814273781264579,Low
7320-PAIXM,0,0.10037114083958287,Low
3304-FEWIH,1,0.8193204658026519,High
1573-XKSSJ,0,0.21126999738811078,Low
5483-CRRFF,1,0.6953168876980637,Medium
4580-SNBOS,0,0.29505212450492413,Low
2677-LUICY,0,0.027816856137009544,Low
1884-BGTRG,0,0.015966096827685985,Low
1693-YAYMF,0,0.7460502465334882,High
4119-IELRM,1,0.7794685777990152,High
6772-ZDTFA,0,0.6526834486651657,Medium
4284-KZITY,0,0.0282595851205641,Low
4034-EZLLS,1,0.5018662870718571,Medium
4422-OYBTK,0,0.03532986076549681,Low
5930-XPKZP,0,0.3044962959328881,Low
2375-CJSKE,1,0.7084996337601731,High
